what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141784748
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1288141786184
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141817235
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141817235
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141828529
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141829492
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141830443
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141833766
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141844787
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141845837
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141846739
