what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145838105
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145839476
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145840395
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145843823
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145859699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145860325
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145861289
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145863942
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145868240
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145868807
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145870024
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145872645
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145875509
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145876285
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145877417
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145881798
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145921401
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288145922029
